total_transactions,num_deposit,num_borrow,num_repay,num_redeem,num_liquidation,total_usd_deposit,total_usd_borrow,total_usd_repay,wallet,avg_tx_interval,repay_borrow_ratio
1,1,0,0,0,0,67.18919899329737,0.0,0.0,0x044f4923a8251bf87281455eb95d030054771498,0.0,0.0
6,4,2,0,0,0,1.925059395705163e-10,7.687502101160198e-11,0.0,0x0450054af2245d1799292e4fc6c9da720822b417,96798.2,0.0
22,7,7,3,5,0,5829.609467918204,4737.703679507129,1.7597053662845627e-07,0x045038d82b5c27b5c992994cd4129aa80fd1a20c,583818.1904761905,3.7142579724775604e-11
1,1,0,0,0,0,1.063666850599582,0.0,0.0,0x0450c0df7db64b4793b9847384ab3b95dd7983d8,0.0,0.0
4,1,1,1,1,0,3210.525331200003,702.5405587200008,702.5405587200008,0x0450d81146ae1eb15d886b0a35673dbb9e74be19,30.0,1.0
6,4,0,0,2,0,9.528451886880418e-05,0.0,0.0,0x04518072ea655451b801dfa3c1c2f4277dc5ba62,699499.6,0.0
12,8,2,2,0,0,4091.2607088269024,7.573205031995644e-10,7.614015912039302e-10,0x0451864cdd0cb179893eb91057da7746b5b1973b,136415.45454545456,1.00538885186275
1,1,0,0,0,0,0.18763434698853887,0.0,0.0,0x04526ea5982ca846bc7e4f87a1842f92e20d8995,0.0,0.0
4,1,1,1,1,0,7071.705303952511,2.045333043792003e-09,2.045333043792003e-09,0x0452d528c990273208cd331b2c14de884354ea5b,28.666666666666668,1.0
62,26,10,6,20,0,13879.873892250025,3.3968759670423582e-09,3.397693609944486e-09,0x04537c1eeaa19e1b8692c81ff68e9d403d0396ab,3359.688524590164,1.0002407043736836
6,6,0,0,0,0,4099.643957215305,0.0,0.0,0x04537ca12d92128f89716947a3fec9a2eb5b93a5,196221.6,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x045407d52663df08276eaa6fd367f8608f76ddf8,0.0,0.0
23,8,4,6,5,0,7548.156522039078,1494.7085165080327,975.9408383179889,0x04541945d4d64141a70d355c6775173323551724,81918.95454545454,0.6529305396600007
4,3,0,0,1,0,1.5333054325510702,0.0,0.0,0x0454b9c61747aa42a5c771f1ed9a665f6fe82917,845235.6666666666,0.0
2,2,0,0,0,0,2.2596098782034474e-12,0.0,0.0,0x04559672afdfbd152670d2f1f3f7d07cc3115089,471742.0,0.0
2,2,0,0,0,0,2.1574354545537746e-12,0.0,0.0,0x04566bf9d24761ad1c8b9505bc801081a8159d64,607541.0,0.0
5,0,1,1,3,0,0.0,1103.13383627546,1103.1342688927168,0x04566e55bd811bf6e3e164a3ebe49cbc85369bcb,324.0,1.0000003921711424
1,1,0,0,0,0,0.012432121394827385,0.0,0.0,0x04569a1012ee1dd1573763dc024a99ef43db417f,0.0,0.0
3,2,1,0,0,0,1.5258770139011028e-12,5.036885832111353e-13,0.0,0x0456b014da02c47c722742426192f8a0f4114923,974104.5,0.0
461,155,101,84,121,0,1951207.1691997335,392249.46135993704,395740.98501884454,0x045751c6c2dc89cb7d5976649eb63de2b2d77f5b,13677.923913043478,1.0089012835015816
9,6,1,0,2,0,4.162263897648492e-06,1.3425771793184213e-08,0.0,0x04581b79bf2fac9ed93b41b8023271ecb86b6857,351530.0,0.0
2,1,0,0,1,0,1.0477320644650458e-09,0.0,0.0,0x04588a77213469798beb197fdff9075fb4cef6b3,34.0,0.0
18,5,4,4,5,0,1.9872204480918106e-08,1.393307684969007e-08,1.4021324807964493e-08,0x045896a702263b77d8ebabd6c51e826f0f3ebe39,81351.05882352941,1.0063337021123504
11,0,0,0,11,0,0.0,0.0,0.0,0x0459dda9eb7062e6fdca6293a4c363722fca6102,180682.2,0.0
1,1,0,0,0,0,9.889087752453363e-05,0.0,0.0,0x045a225d46de1f8fb90559cce505ca11d8a8c354,0.0,0.0
79,30,16,15,15,3,1181.8558942460145,69.67462390691463,5.25940430003395e-10,0x045a41a9d9cb0fc81cfe1e8f486e5c53a3b3ce8b,100840.73076923077,7.54852197991125e-12
1,1,0,0,0,0,1.312298500484265,0.0,0.0,0x045a4fb9af81b5c09b519ec40e35d45314a556dd,0.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x045a6e99eaeb27069d2803ab28f2598cd03f016e,0.0,0.0
1,1,0,0,0,0,0.20344361299291522,0.0,0.0,0x045a7405a16dc5591c263795f227032893ba76f5,0.0,0.0
146,139,0,0,7,0,2.8230332584673737e-09,0.0,0.0,0x045b0d7cd8e143619bd67623cf7129e1980fb492,50856.31034482759,0.0
1,1,0,0,0,0,0.18452956705529594,0.0,0.0,0x045bedc7e03b75fcc818d423b3ef90c2f0ab8939,0.0,0.0
1,1,0,0,0,0,1.5761224726056393,0.0,0.0,0x045c7ea70b3faec4b39b6f0c91e12cfd026acbfd,0.0,0.0
1,1,0,0,0,0,2182.353344197528,0.0,0.0,0x045dc9517d18e8f968f979bde60d2efacaf4d656,0.0,0.0
224,77,59,37,51,0,2032551.1205042605,2.0416444907003343e-06,2.032260622305071e-06,0x045e2a9db6ca319f6b667813c6088067eb52851e,21376.174887892375,0.9954037696386384
4,1,1,1,1,0,3095.611032312002,721.1850000000005,721.1850000000005,0x045ef516ff36cbb58ae3714a2bcd244d31695d91,39.333333333333336,1.0
14,10,3,0,1,0,630.1505949998982,8.35048688571678,0.0,0x045fbe9cadc98c9d8935e3788303ab70328960a0,636937.9230769231,0.0
23,9,3,4,7,0,255.05090241134633,5.029602152258128e-10,5.067186908386077e-10,0x045fd671c4d7da33629475def9ababecc339c020,287222.36363636365,1.0074727095683056
2,2,0,0,0,0,2.023798017389032,0.0,0.0,0x0461c15ca570db9f53f6d5ccace97d0c8a70e5b5,739958.0,0.0
1,1,0,0,0,0,1.635295074266917,0.0,0.0,0x0461fcc541d33ec0b3b7a7a0512c181ce2af6e65,0.0,0.0
1,1,0,0,0,0,1.048999938504373e-12,0.0,0.0,0x0462096a2631fa4974713f0c0e29b43b510f6570,0.0,0.0
1,1,0,0,0,0,7.936208611409177e-14,0.0,0.0,0x04621637c3a72db27d6f1fc1352480fd4d1e7b06,0.0,0.0
1,1,0,0,0,0,0.00012009880200000024,0.0,0.0,0x0462d63693c30e73e3646ade6f0aa44ea307832a,0.0,0.0
1,1,0,0,0,0,4.9876382772495726e-14,0.0,0.0,0x04631f939c69d8660c648b56b6e10595f0255b10,0.0,0.0
1,1,0,0,0,0,1.0213239063049273,0.0,0.0,0x0463a70679a6afea907a90c84d732123c7311710,0.0,0.0
346,190,48,38,69,1,149423.01435007807,134.26967857912422,133.90370106403427,0x0464349e7012a83c965d672e9eca3896a1260624,30411.28695652174,0.9972743100381053
2,1,1,0,0,0,0.0014670651749089886,0.00027751024648204486,0.0,0x0464a891a517c2be0bca86470b74babc985e9141,279525.0,0.0
9,5,2,1,1,0,1790.3170778327187,1158.2401589263984,716.268473293945,0x0464e9d70f1b21ecdf741ed3dba1de6d877d1b48,992367.125,0.6184110158620921
10,4,2,2,2,0,2.3018260656571456e-09,1.8015229279406355e-09,1.7957482161129694e-09,0x0464fb56ddf5dfc14b13d3b9c064f8732cbe012a,8599.111111111111,0.9967945388104124
6,2,1,2,1,0,214.69359340146056,1.0734680081140413e-10,1.0714534919232356e-10,0x0465130e29be525707f2e38726e1465d632efbbf,16390.6,0.9981233570301318
1,1,0,0,0,0,0.18833697327463428,0.0,0.0,0x0466354046c9f28cb0a6d9648c2b41609d24e050,0.0,0.0
1,1,0,0,0,0,145.00427072230246,0.0,0.0,0x0466c8e551c53ea1d554ea1dbfd32f154ab7f089,0.0,0.0
9,5,4,0,0,0,13996.969948707787,3982.6187762453683,0.0,0x0466e01f9edb0fe882be01b0693f4daf107fc151,367123.5,0.0
1,1,0,0,0,0,1.0092680591245935e-12,0.0,0.0,0x0467016de27a199a3372f3f9a71700ae09e515e8,0.0,0.0
2,1,0,0,1,0,1.1436457095000007e-09,0.0,0.0,0x0467122af0dd7d599f27e801b8145084b71b1806,42.0,0.0
25,11,5,3,6,0,23686.359845589643,18674.318297327303,18696.850751780094,0x0467661949ee9b85e78c5798731b2204e0ba2974,41184.0,1.0012066011778333
499,147,187,99,66,0,71397.00144679986,110574.42661325898,17663.410549998145,0x046773a7aa676523f981676b67e9f01719ca9eb3,15303.845381526104,0.1597422757775361
4,2,2,0,0,0,1071122.162823137,6.042958947520219e-07,0.0,0x0468222405c1f78f80035c7a87254df9bb2a9381,716254.6666666666,0.0
1,1,0,0,0,0,1.1085454206001683e-12,0.0,0.0,0x04688b862e4343986ab317fcbba865dfab1a4bb3,0.0,0.0
1,1,0,0,0,0,77.89477186277453,0.0,0.0,0x0468c74ae65de29f1bc104d97560ae26ae7069fe,0.0,0.0
2,2,0,0,0,0,0.009771186502805654,0.0,0.0,0x04697ab4b870d72ede8040dccb9186a58d16161c,782186.0,0.0
1,1,0,0,0,0,1.0602777952185822,0.0,0.0,0x046990dba8e405d8e195db1038b792279c56d7b6,0.0,0.0
5,2,2,1,0,0,2322.5152295966736,695.8786773454674,7.022970454612544e-10,0x046a09854fd98fb21fbe7d6cbf58153b55a39669,710.0,1.0092234010392026e-12
1,1,0,0,0,0,2.0032778931252473,0.0,0.0,0x046a5a52eb9cd49f80fe73542e46dc675ae6cb0e,0.0,0.0
4,1,1,1,1,0,4391.009611122009,1822.033200000004,1822.033200000004,0x046a5d95317dbc2ae8ed4a0c370b9183d161a14a,20.666666666666668,1.0
281,98,62,59,62,0,1131.204790762643,760.7588348470296,463.1876852495103,0x046ae0974283a9acf5cb4228a93d000c6d0ffd76,27897.446428571428,0.6088495644518493
35,11,6,6,12,0,833.6662024881884,1.895238826342383e-09,1.891026670671983e-09,0x046afddbc4e4fe503ddd2b952f7d849d1270ab3f,7670.676470588235,0.9977775066593961
86,27,17,17,25,0,119789.53534157608,69160.43184114332,66865.10293109331,0x046b8f645b2a09f9527f191fbcb6491094668a45,83742.97647058824,0.9668115301055057
27,9,7,5,6,0,6101.05776822275,6.8181837125070545e-09,4.894598585324878e-09,0x046b9d060f49400b6a6f1210ef191b019cce9030,189419.5,0.717874259730841
1,1,0,0,0,0,538.9228420842662,0.0,0.0,0x046bbe099cfa0b6cc71d59d6e4cd38c5d0eef71b,0.0,0.0
1,1,0,0,0,0,0.12420148464937947,0.0,0.0,0x046bdeec373e1d675c0d97af29195b63fc403729,0.0,0.0
3,1,1,1,0,0,1.1191814376473717,0.09962208407837088,0.09962208407837088,0x046d749b3cf095dc2bcf9a82a9de43966b29cf49,725.0,1.0
1,1,0,0,0,0,0.18926655519962454,0.0,0.0,0x046f3d4ac4df2caa030714b79958661e04566b6e,0.0,0.0
1,1,0,0,0,0,1.2619467631159277e-12,0.0,0.0,0x046f8f1897b93398cd8b495e81ef0ababfe11d68,0.0,0.0
51,21,15,8,7,0,10550.391899680044,3139.166306795181,106.68095442630444,0x0470a2b7b6b48d5d8a8f42f8fbf10218ea416755,18658.18,0.03398384921352463
118,39,27,20,32,0,218332.32941042018,96786.38555722515,67473.14131070343,0x0470a46f57515cb7d112acde06f410c3111575b0,85202.8547008547,0.6971346323374148
45,45,0,0,0,0,1595.3905011830213,0.0,0.0,0x0470cd31c8fcc42671465880ba81d631f0b76c1d,154477.0,0.0
2,2,0,0,0,0,2.0106460712825173e-12,0.0,0.0,0x0471576d6dc3e08b74de7408bcf406b5763a9eb7,614266.0,0.0
4,3,1,0,0,0,1801.173187915142,586.8573564939019,0.0,0x04721424482164fbc54992e6642e228bddd154d9,186905.66666666666,0.0
15,6,3,2,4,0,814.9882002753824,2.6447449265517363e-10,2.6272227799985435e-10,0x0472fb73541e18716446b3c52d4221c8f78de7ae,495994.0714285714,0.9933747310081663
1,1,0,0,0,0,1.0489229381641634e-11,0.0,0.0,0x0473652f955accfa58787ba2770198826bee9f93,0.0,0.0
9,4,2,1,2,0,15.041700237079406,9.685521310409973,9.163845493660153,0x04737567bb285ac7c15244c9c9f8707d67d1e558,158928.75,0.9461385918185814
2,1,1,0,0,0,2.2321399247217731e-10,1.1261013686517731e-10,0.0,0x0474101e1a5926a9d7295f80d2a7e4617dc6bf53,0.0,0.0
147,55,31,17,44,0,96848.93557174518,91729.32205332957,61384.39871801277,0x0474b7e51abbb836a44b68dc6382134bddce6538,51218.390410958906,0.6691905853433118
21,8,5,3,5,0,1428.6425560658888,812.4871478463032,809.9904232048004,0x0474f11e0367edde612e0119f62aad7695dd86d5,336681.9,0.9969270595256541
2,2,0,0,0,0,38.205419455764876,0.0,0.0,0x04752c1a5013a42b400548d56ad5e0de64387def,106158.0,0.0
2,2,0,0,0,0,1.4377539465282196e-14,0.0,0.0,0x0475804706c2128de587e400bd725b75eec84839,54.0,0.0
16,8,5,1,2,0,1630.312128252511,482.70140288968605,211.04945565128142,0x0475a4b2c54cdb975278a8ba5977ebf07df8f033,32385.6,0.43722569354022267
763,511,107,83,62,0,4627249.932551301,2544258.1295743817,3.82160551617684e-07,0x0476f3ee277eb20568ee2369b337f3ce55bc558a,14775.12467191601,1.5020510190198903e-13
40,7,12,20,1,0,2845.488574631781,5.520338847710655e-09,2.7225335658176463e-09,0x0477455e0e65928b993ba49bbbd5ce8d434fe1d2,152560.6923076923,0.4931823282816617
1,1,0,0,0,0,9.965307561669988e-15,0.0,0.0,0x04777caf984db9a9b94b031a72ca250ae885654b,0.0,0.0
2,2,0,0,0,0,1.0948607005517812e-12,0.0,0.0,0x04778c5867ccc6951cd5bb15583f59a545c77262,630065.0,0.0
19,11,7,1,0,0,1.9710468014217117e-08,1.9367733584645847e-08,3.401398483193952e-09,0x0479283a1751f32dc400615f5dd6799ebd304e6f,123879.33333333333,0.1756219161280945
1,1,0,0,0,0,4290.36082128086,0.0,0.0,0x0479326c87da7a60d2b84f8ec73ea60f8df445c9,0.0,0.0
16,15,0,0,1,0,25.13684462004452,0.0,0.0,0x0479d748dc2516d61c04d4665b8d05d035d4dc95,158913.4,0.0
40,17,3,6,14,0,20759.656927602937,1.5040435377077321e-09,1.5052433414266364e-09,0x047a1f7235a03aa9016061b16b54da901044fe0e,98351.7435897436,1.0007977187420605
820,179,200,207,234,0,341381.0075288432,242901.07270381547,242958.55467737658,0x047a96ef72d7ee6a3f193bdb92e998fb300265df,7534.65811965812,1.0002366476727387
6,6,0,0,0,0,2.8098070809952924e-12,0.0,0.0,0x047aa912135e7dacd4f761ce2de485eca88c096e,120954.8,0.0
12,4,1,2,5,0,105.72905672150476,21.56470000000002,21.564700008656008,0x047be7607fbf63467e2ca66af84b1cffd69c7bf2,445560.9090909091,1.0000000004013962
2,1,1,0,0,0,9793.384776426456,3618.479346690821,0.0,0x047c29119e9322c10b0712ea80d49ba34776186c,308.0,0.0
1,1,0,0,0,0,1.7687686970076288,0.0,0.0,0x047c4b0d781af5af9d64c16fb0c75cfd9ae1b365,0.0,0.0
14,7,6,1,0,0,90819.09955427237,47648.36662863162,7.538871862682098e-09,0x047d5247698a111b34d7dde3282f07fd154cb759,136635.84615384616,1.5821889386974358e-13
298,141,58,66,33,0,329426.3332378494,2.538745457048622e-07,2.5386493536639954e-07,0x047ea31614fc085ce7b80412fbab65fd51a8bb7a,34806.25252525252,0.9999621453248259
2,2,0,0,0,0,3.768100924385234e-12,0.0,0.0,0x047f36f975bf17d79ee15d96fbadacf6c0e49dcc,728683.0,0.0
33,16,9,3,5,0,2127.9640567285887,1090.0551561440793,1018.78020332376,0x047f78ef663432cd15d28c0b7098bd6236442264,142154.78125,0.9346134437155963
1,1,0,0,0,0,0.9966475332244042,0.0,0.0,0x047fb945951f9801ab087a6e7e44ce87361931d1,0.0,0.0
47,11,7,21,8,0,122.24313092769287,5666.921469908997,994.5397002066036,0x047fdc2db6ee901f154f60b36626194d2c2a68f7,145839.28260869565,0.17549911455232756
77,36,20,13,8,0,2616.274040911144,2065.047249945254,2.685683543204166e-09,0x047fe25b45dd7f73258d858971cfe41e004e6132,19166.092105263157,1.3005433862471503e-12
63,30,16,10,7,0,7816.05609530675,9990.74456672147,6387.086228086469,0x04803b46c2a8951a2ce0793d58db51b29656dfbe,152023.20967741936,0.6393003229570541
3,0,0,0,3,0,0.0,0.0,0.0,0x0480b924a6f1018863e318af33c15f01619b7f2f,3000945.0,0.0
2,2,0,0,0,0,2.1522963211817783,0.0,0.0,0x0480c86160aebcfd291466fac4433175d57d89c3,755307.0,0.0
1,1,0,0,0,0,1.101858350476129e-12,0.0,0.0,0x04819393b5f4bc198c2b68c4671c9b0dea36a68e,0.0,0.0
1,1,0,0,0,0,1.0953925016955416e-12,0.0,0.0,0x048257c85f457a6b22a30db67cc781676fa521c8,0.0,0.0
1,1,0,0,0,0,1.450048092639342,0.0,0.0,0x04826a8b3190c525602609bac98f85f28b3a56b3,0.0,0.0
2,1,1,0,0,0,0.11191814376473717,0.022383628752947433,0.0,0x0482d6bf3b83470ee4ee87c20a98d38249138e1b,140.0,0.0
9,6,0,0,3,0,293.09532039337734,0.0,0.0,0x048328090e7a51f106ad99ac2c8eca8519725632,498093.25,0.0
4,1,1,1,1,0,2579.8271904000003,699.3988150823875,699.3988150823875,0x04841cbcc7676ddfe8146e8ad3aa0a478e843792,39.333333333333336,1.0
13,1,1,1,10,0,1084.0285073084299,1.990053822875215e-10,1.9986632766268392e-10,0x0484b2e7973130c0b31b482175c15a38d86e5840,126378.0,1.0043262416587233
1,0,0,0,1,0,0.0,0.0,0.0,0x04859ae1248a198d87270ebb27e3ca3a2cc98595,0.0,0.0
1,1,0,0,0,0,0.6889706450297552,0.0,0.0,0x0485c45ca2c7aef83b2cea8707874e38b5524e68,0.0,0.0
1,1,0,0,0,0,1.0399386400635928,0.0,0.0,0x04868121d0d38eae597dd6b23e8d120775006674,0.0,0.0
1,1,0,0,0,0,9.914942113566935e-15,0.0,0.0,0x0486b904c347c7794e70a37c8d53a67b64b38b5f,0.0,0.0
2,1,0,0,1,0,1626.271594800002,0.0,0.0,0x04873757ba72cb607dabe30084e4dfa6ca3c1b82,184.0,0.0
1,1,0,0,0,0,1.020619756576002,0.0,0.0,0x04874b6d702120d4a722e25d9cba2ae0790334f4,0.0,0.0
16,1,1,3,11,0,255461.62209441513,1.0227068372227291e-07,1.023046493486288e-07,0x0487fed00e5f5e81507b1cd6e851b741a4a020fd,242134.33333333334,1.0003321149827074
1,1,0,0,0,0,1.1266300696209936e-12,0.0,0.0,0x0488456ea17ec42ad21df20efb4a35a37d710064,0.0,0.0
3,3,0,0,0,0,1.778369251039465,0.0,0.0,0x0488a842649b08a69392ee8fed93db6d3dc773bd,163432.5,0.0
2,2,0,0,0,0,2.2521683489091143e-12,0.0,0.0,0x0488def629e5780e493829c28e704864cbef0b8a,415816.0,0.0
13,5,4,2,1,1,790.7946444992353,3.9468765346994066e-10,1.9561318955744656e-10,0x0488eb591321625f9417cc3c21398c8d06ac9095,249105.83333333334,0.49561517275164635
66,20,15,13,18,0,3065.51616498901,2456.3458523548647,2457.815945665894,0x04895114da673f16d83a75e4cd3c64a68e2428c8,29605.646153846155,1.0005984879163576
1,1,0,0,0,0,1.3947959326864286e-10,0.0,0.0,0x04898eedaa574d173f7d7705168bcebcf3824e2d,0.0,0.0
1,1,0,0,0,0,1.6653269848467778,0.0,0.0,0x04899a2bba1faf90a5779aaabfc169339744c227,0.0,0.0
12,4,2,2,4,0,1121.8202325484142,899.6997762229057,716.7296934807637,0x048a81418e95b13b47b63f4a784a1ff5542e72cc,613229.0,0.7966320681880328
2,1,1,0,0,0,0.560865078387132,0.285014371505153,0.0,0x048aa5096f91f6436ed3ac79e853c16a9c4155bb,216.0,0.0
61,26,13,15,7,0,5155.388545919011,1.1682065159224778e-07,1.1437832451461304e-07,0x048aaa70a3e351c9e3b487ba78fa03efbf062067,132337.55,0.9790933619668596
33,9,11,7,6,0,136.29983164401926,94.73968147573477,43.24033993931444,0x048ab378049f7763e5c728fe551ae19115b2bb20,11251.5625,0.45641213128196323
4,2,0,0,2,0,4.4108169909929575,0.0,0.0,0x048ad0a6d74bade422ae4080f17fc311d3aaec83,370132.0,0.0
2,1,1,0,0,0,0.001448610486383247,7.96735768000025e-05,0.0,0x048b12903e0cc00b5bddbec2c76909cc6666c155,66.0,0.0
1,1,0,0,0,0,1.0168777726115505,0.0,0.0,0x048bcde2ea3e9f4c14ce9ad83c96bbdc61ca2f4c,0.0,0.0
4,2,1,0,1,0,1.007543365197692e-09,4.0033939436856183e-10,0.0,0x048ca2571ed3aec463d42cb6fb0f20f6fcb7988e,32471.333333333332,0.0
2,1,1,0,0,0,5.72459461409033,1.0206412412708654,0.0,0x048cfe86325ecb012e4cc05495683e229eaca7ad,78.0,0.0
175,82,37,20,36,0,86599.06367579222,20538.66169701117,7507.410740222717,0x048e1e942cecde524fb35ebd625749b0be00f563,42778.816091954024,0.3655257996345113
4,1,1,1,1,0,6411.656705617007,2.6159561201826798e-09,2.6231330873658377e-09,0x048f06d1afb5e43f73f593aab1b2a4316ddb5d9f,1508753.6666666667,1.00274353500343
14,8,4,1,1,0,548.7893439130787,2.0440213643047356e-10,3.927843064835846e-11,0x048f5cb4c12107c37e2d028aa56315659f36ce47,65092.153846153844,0.19216252498279948
1,1,0,0,0,0,0.009747016933645809,0.0,0.0,0x04900d94ce6b1689922d8f0f672f8473aa49eb62,0.0,0.0
3,2,1,0,0,0,0.3421277370509076,1.0027357419377404e-13,0.0,0x0490bcc64eb613b9f5b774f7e0fed4478d0982ab,37.0,0.0
56,31,14,4,5,2,23065.310265754884,1.5148972126125227e-08,6.599669009275267e-09,0x049201b13cd2a316aab6edae90cc0f8ed6597ea9,171222.43636363637,0.43565127418075966
3,1,1,1,0,0,63.87870453745458,4.13382127248988e-12,4.144215062748018e-12,0x049262af9167e1fd91c668cea2500eac72bd6df7,82766.0,1.0025143298592292
2,1,0,0,1,0,0.7193371595189733,0.0,0.0,0x0492641c71d27fc4ad2913abc02af5dae2d7e9ec,949590.0,0.0
4,1,1,2,0,0,0.6719600790077844,2.1838658973810513e-13,2.1814627727097682e-13,0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,51434.0,0.9988996006237539
9,3,2,2,2,0,22.73332193857206,14.734309158630351,4.5442545021023495,0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,30.0,0.308413136522294
1,1,0,0,0,0,0.17418462229487502,0.0,0.0,0x0494a6fe59e7b6db7cc4d8530f95f4f836e2100b,0.0,0.0
25,0,0,0,25,0,0.0,0.0,0.0,0x0494f503912c101bfd76b88e4f5d8a33de284d1a,465078.125,0.0
68,16,14,19,19,0,11439.06477945742,2136.2661240115813,2187.350601601169,0x049569adb8a1e8a9349e9f1111c7b7993a4612eb,108243.97014925373,1.0239129746127598
2,2,0,0,0,0,0.009888541430278725,0.0,0.0,0x0495a81819e5fe5c6d737b8b7d974ffdbd3532d9,620144.0,0.0
2,2,0,0,0,0,2.0700112370468164,0.0,0.0,0x0495ef8dec406418adbeb8e66b78ffbf7fd07a34,753802.0,0.0
45,22,12,5,6,0,1996.9943715665495,1526.927597710971,772.4994245266773,0x04962bc8ed7ea4f608dedf636790035d058b1daf,101187.09090909091,0.5059175207028396
4,1,1,1,1,0,1957.667132330198,7.061000677794789e-10,7.061000677794789e-10,0x04963f5707c9db2d613e8d402453f88a72f1c6d4,48.333333333333336,1.0
15,0,3,6,6,0,0.0,4508.826275530316,9086.410346063767,0x049675d578aff8a085ea67947751cc2df717b863,794.2142857142857,2.0152495995191226
2,1,1,0,0,0,97.34544013491616,1.0011271650572382e-11,0.0,0x0496c02f3d8eadbc5558913ef6dc5fff59077df0,1210733.0,0.0
1,1,0,0,0,0,0.1726714706970477,0.0,0.0,0x049702e543254ea9f16abe9d6aa9b1d1e9efbee4,0.0,0.0
1,1,0,0,0,0,11.749564727338448,0.0,0.0,0x0497139c9c7c0faef171143f71b0fe54fa24dcb1,0.0,0.0
1,1,0,0,0,0,0.1534357094221803,0.0,0.0,0x04973fe77a1f4ea0c3d647661fc0c95e11e538e1,0.0,0.0
1,1,0,0,0,0,1.1882656180323682e-12,0.0,0.0,0x049808d5eaa90a2665b9703d2246dded34f1eb73,0.0,0.0
3,0,0,0,3,0,0.0,0.0,0.0,0x0498ee7e380650bbe94857a759ae11d071683fd0,45883.0,0.0
345,196,36,37,76,0,4383110.309072222,2446224.091252053,2457963.092206856,0x049940feda4277b7f01ef10fca0b975c541d8fca,27731.066860465115,1.0047988248487874
6,4,2,0,0,0,1443.5128101954758,6.911197149189738e-10,0.0,0x04997f327d508cc66bf2afbaec867a5b45fcb231,212546.4,0.0
8,4,2,2,0,0,4542.899198527071,1.1795547056647768e-09,1.1804450555252924e-09,0x04998145f9615270181f46cacd96e3fb2275bb64,99455.85714285714,1.0007548186245536
2,2,0,0,0,0,4.0723053159911975e-12,0.0,0.0,0x0499c4984578346f1fafe15213c6f5b31bcefb21,746335.0,0.0
14,4,2,3,5,0,6524.463454425202,11415.207448335846,11441.7470821462,0x0499f8afe7234321fd3da64116141431fc08ff35,131906.3076923077,1.0023249366190206
28,14,10,2,2,0,2727.709154250481,1334.5746938537254,1.751787170313422e-10,0x049a198dd6d7937a07520d6f0f6c3570d7b00d9a,20156.74074074074,1.3126183033299932e-13
165,59,36,29,41,0,42384.37485153736,3261.4173935837466,3158.4778091465805,0x049b8457a23bef5354c65d1cbbfa3bb897782ec1,36822.08536585366,0.9684371633512223
19,5,9,5,0,0,13670.688172678168,2.9570110232916704e-08,1.6071598871342794e-08,0x049c43731aa8c4cbc14252e52af0e55c5a48df15,32186.555555555555,0.543508250214512
74,16,16,19,23,0,26221.11881743575,9512.138087719639,9545.488742811543,0x049ca02e4394a5ddea5ef9c3194d82e640187573,19445.13698630137,1.0035061155320024
1,1,0,0,0,0,0.16426427158889423,0.0,0.0,0x049df4b2adb3260c5df50f4faa072fa821f0f89a,0.0,0.0
3,2,0,0,1,0,22.140439076672294,0.0,0.0,0x049ebefecd528c6580c11d00e353e52b49c56dd2,360271.0,0.0
1,1,0,0,0,0,1.1114072426896276e-12,0.0,0.0,0x049ed9ff140a2ad73db0cbd993771d16e86b4b5e,0.0,0.0
329,127,78,87,37,0,10882.825062418638,1225.8594621481213,1218.9538441882346,0x049eebc628e60f804daae62df6c3715b9273b2c2,16953.030487804877,0.9943667131729882
5,3,2,0,0,0,9.579444052383455,4.091790966135406,0.0,0x049fa027e31206dd10b1ef184e7f564b41eef68f,94.0,0.0
1,1,0,0,0,0,1.1076766161975927e-12,0.0,0.0,0x049fd5a7f8d59517260baefa017b79c0ce19f0d0,0.0,0.0
1,1,0,0,0,0,1.0023518826884935e-12,0.0,0.0,0x04a0362b7c9bea7f14cbf1f33998ff552f731ce0,0.0,0.0
19,5,1,1,12,0,1.2512562780377335e-09,4.232613343115832e-11,4.25477276363705e-11,0x04a0457e163ceef461efc4d0c2a374bad426d1dc,16399.166666666668,1.0052353992025422
3,0,0,0,3,0,0.0,0.0,0.0,0x04a157b002ddedb4b3fdbf6b0cd338be5acfd033,0.0,0.0
1,1,0,0,0,0,1.0925424879600006e-12,0.0,0.0,0x04a2bcf8c95199866c4ccd9362fdee975eee406d,0.0,0.0
56,31,12,5,8,0,23589.994512642952,7231.952928337467,5.520049389747257e-09,0x04a38539567837666eb4ee6e027005d14410386d,187455.41818181818,7.632861336967033e-13
8,4,0,0,4,0,1218.9128710062885,0.0,0.0,0x04a3d07f39b643948c39ad3d3aa24ef03a6b7cfc,1061203.0,0.0
5,3,0,0,2,0,1000.8744332882897,0.0,0.0,0x04a43f4584372de76a0c687b3225ac6abeb63504,137644.5,0.0
17,15,0,0,2,0,0.8910379201503769,0.0,0.0,0x04a4a3260cfa79343b0d5165dfed70c3236fab43,93799.1875,0.0
2,1,1,0,0,0,0.021230756246160085,0.004555956276000018,0.0,0x04a4f6e1c8b1917fd9b937a44b5d35fc3e12a275,0.0,0.0
